week,team,opponent,home_or_away_sch,date_sch,time_sch,vistm,hometm,date,time,home_or_away,projected_win_prob,team_tot_dvoa,opp_tot_dvoa,dvoa_gap,rating_gap,injury_adjustment,future_scarcity_bonus,moneyline,opp_moneyline,implied_wp,spread,consensus_spread,circa_spread,circa_spread_price,is_thanksgiving,is_black_friday,is_christmas,plays_both_tg_xmas,team_dvoa,opp_dvoa,team_off_dvoa,opp_off_dvoa,team_def_dvoa,opp_def_dvoa,rest_days,reserved,expected_avail,preferred,must_use,save_for_later,notes,spot_quality,power_gap,sv_win,sv_home,sv_rest,spot_value_score,sv_rating,sv_dvoa_base,sv_dvoa_synergy,sv_dvoa,sv_injury,sv_holiday,max_future_prob,sv_scarcity,spot_value
5,IND,LV,Home,2025-10-05 00:00:00,1:00 PM,LV,IND,,,Home,0.5324675324675325,,,,,,,-125.0,105.0,0.5324675324675325,-1.5,-1.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,0.23039010408804136,0.12,0.03333333333333333,0.3747235354820106,0.0,0.0,0.0,0.0,0.0,-0.0,0.6224665518611737,-0.008999901939364119,Low
5,NO,NYG,Home,2025-10-05 00:00:00,1:00 PM,NYG,NO,,,Home,0.4675324675324675,,,,,,,105.0,-125.0,0.4675324675324675,1.5,1.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,0.18960989591195865,0.12,0.03333333333333333,0.3364497227517855,0.0,0.0,0.0,0.0,0.0,-0.0,0.5324675324675325,-0.006493506493506502,Low
5,NYJ,DAL,Home,2025-10-05 00:00:00,1:00 PM,DAL,NYJ,,,Home,0.448558885283451,,,,,,,114.0,-135.0,0.448558885283451,2.5,2.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,0.17784694251519714,0.12,0.03333333333333333,0.3196869580276692,0.0,0.0,0.0,0.0,0.0,-0.0,0.5634920634920635,-0.01149331782086125,Low
5,PHI,DEN,Home,2025-10-05 00:00:00,1:00 PM,DEN,PHI,,,Home,0.6574752261956054,,,,,,,-218.0,180.0,0.6574752261956054,-4.5,-4.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,0.3024329979410192,0.12,0.03333333333333333,0.44069814392412454,0.0,0.0,0.0,0.0,0.0,-0.0,0.8081570996978852,-0.01506818735022798,Low
5,BAL,HOU,Home,2025-10-05 00:00:00,1:00 PM,HOU,BAL,,,Home,0.7508125677139762,,,,,,,-360.0,285.0,0.7508125677139762,-7.5,-7.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,0.34368621008352573,0.12,0.03333333333333333,0.4898672976501856,0.0,0.0,0.0,0.0,0.0,-0.0,0.8223350253807106,-0.007152245766673438,Medium
5,ARI,TEN,Home,2025-10-05 00:00:00,4:05 PM,TEN,ARI,,,Home,0.6750312469954812,,,,,,,-238.0,195.0,0.6750312469954812,-5.5,-5.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,0.3111405776815379,0.12,0.03333333333333333,0.4630517805889252,0.0,0.0,0.0,0.0,0.0,-0.0,0.6892525512549417,-0.0014221304259460445,Medium
5,SEA,TB,Home,2025-10-05 00:00:00,4:05 PM,TB,SEA,,,Home,0.4675324675324675,,,,,,,105.0,-125.0,0.4675324675324675,1.5,1.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,0.18960989591195865,0.12,0.03333333333333333,0.32744982081242135,0.0,0.0,0.0,0.0,0.0,-0.0,0.6224665518611737,-0.015493408432870621,Low
5,CIN,DET,Home,2025-10-05 00:00:00,4:25 PM,DET,CIN,,,Home,0.4739134147382802,,,,,,,102.0,-122.0,0.4739134147382802,1.5,1.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,0.19359892091323275,0.12,0.03333333333333333,0.31717305808598545,0.0,0.0,0.0,0.0,0.0,-0.0,0.771505376344086,-0.02975919616058058,Low
5,LAC,WSH,Home,2025-10-05 00:00:00,4:25 PM,WSH,LAC,,,Home,0.5,,,,,,,,,,,,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,0.21,0.12,0.03333333333333333,0.3433171258779038,0.0,0.0,0.0,0.0,0.0,-0.0,0.7001620745542949,-0.020016207455429494,Low
5,BUF,NE,Home,2025-10-05 00:00:00,8:20 PM,NE,BUF,,,Home,0.6574752261956054,,,,,,,-218.0,180.0,0.6574752261956054,-4.5,-4.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,0.3024329979410192,0.12,0.03333333333333333,0.44492364344226965,0.0,0.0,0.0,0.0,0.0,-0.0,0.7659021045164341,-0.010842687832082877,Low
5,JAX,KC,Home,2025-10-06 00:00:00,8:15 PM,KC,JAX,,,Home,0.355270821199767,,,,,,,170.0,-205.0,0.355270821199767,4.5,4.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,0.1241488617618393,0.12,0.03333333333333333,0.24853635933512602,0.0,0.0,0.0,0.0,0.0,-0.0,0.644729178800233,-0.028945835760046598,Low
6,NYG,PHI,Home,2025-10-09 00:00:00,8:15 PM,PHI,NYG,,,Home,0.1918429003021148,,,,,,,400.0,-535.0,0.1918429003021148,10.5,10.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,0.057118780278313824,0.12,0.03333333333333333,0.17638965039510537,0.0,0.0,0.0,0.0,0.0,-0.0,0.5324675324675325,-0.03406246321654177,Low
6,NYJ,DEN,Home,2025-10-12 00:00:00,9:30 AM,DEN,NYJ,,,Home,0.2701280477109278,,,,,,,265.0,-285.0,0.2701280477109278,6.5,6.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,0.08447561565899661,0.12,0.03333333333333333,0.20847254741421636,0.0,0.0,0.0,0.0,0.0,-0.0,0.5634920634920635,-0.02933640157811357,Low
6,CAR,DAL,Home,2025-10-12 00:00:00,1:00 PM,DAL,CAR,,,Home,0.4675324675324675,,,,,,,105.0,-125.0,0.4675324675324675,1.5,1.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,0.18960989591195865,0.12,0.03333333333333333,0.33708781747236677,0.0,0.0,0.0,0.0,0.0,-0.0,0.5260865852617197,-0.005855411772925218,Low
6,IND,ARI,Home,2025-10-12 00:00:00,1:00 PM,ARI,IND,,,Home,0.4675324675324675,,,,,,,105.0,-125.0,0.4675324675324675,1.5,1.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,0.18960989591195865,0.12,0.03333333333333333,0.32744982081242135,0.0,0.0,0.0,0.0,0.0,-0.0,0.6224665518611737,-0.015493408432870621,Low
6,JAX,SEA,Home,2025-10-12 00:00:00,1:00 PM,SEA,JAX,,,Home,0.5324675324675325,,,,,,,-125.0,105.0,0.5324675324675325,-1.5,-1.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,0.23039010408804136,0.12,0.03333333333333333,0.3724972727881047,0.0,0.0,0.0,0.0,0.0,-0.0,0.644729178800233,-0.011226164633270043,Low
6,MIA,LAC,Home,2025-10-12 00:00:00,1:00 PM,LAC,MIA,,,Home,0.4365079365079364,,,,,,,120.0,-142.0,0.4365079365079364,2.5,2.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,0.17047683026312385,0.12,0.03333333333333333,0.29838166894184404,0.0,0.0,0.0,0.0,0.0,-0.0,0.690792883054068,-0.025428494654613165,Low
6,PIT,CLE,Home,2025-10-12 00:00:00,1:00 PM,CLE,PIT,,,Home,0.551441114716549,,,,,,,-135.0,114.0,0.551441114716549,-2.5,-2.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,0.24215305748480284,0.12,0.03333333333333333,0.38838384710367374,0.0,0.0,0.0,0.0,0.0,-0.0,0.6224665518611737,-0.007102543714462473,Low
6,BAL,LAR,Home,2025-10-12 00:00:00,1:00 PM,LAR,BAL,,,Home,0.6805555555555556,,,,,,,-245.0,200.0,0.6805555555555556,-5.5,-5.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,0.3137921922536812,0.12,0.03333333333333333,0.452947578604499,0.0,0.0,0.0,0.0,0.0,-0.0,0.8223350253807106,-0.0141779469825155,Medium
6,TB,SF,Home,2025-10-12 00:00:00,1:00 PM,SF,TB,,,Home,0.5427435387673957,,,,,,,-130.0,110.0,0.5427435387673957,-1.5,-1.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,0.23678179823785295,0.12,0.03333333333333333,0.36670616982624676,0.0,0.0,0.0,0.0,0.0,-0.0,0.7768331562167907,-0.023408961744939505,Low
6,LV,TEN,Home,2025-10-12 00:00:00,4:05 PM,TEN,LV,,,Home,0.6092362344582594,,,,,,,-175.0,145.0,0.6092362344582594,-3.0,-3.0,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,0.27645669341035445,0.12,0.03333333333333333,0.42846699500339636,0.0,0.0,0.0,0.0,0.0,-0.0,0.6224665518611737,-0.0013230317402914361,Low
6,GB,CIN,Home,2025-10-12 00:00:00,4:25 PM,CIN,GB,,,Home,0.593369754159424,,,,,,,-162.0,136.0,0.593369754159424,-3.0,-3.0,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,0.26733130251746756,0.12,0.03333333333333333,0.40492035449534564,0.0,0.0,0.0,0.0,0.0,-0.0,0.7508125677139762,-0.015744281355455227,Low
6,NO,NE,Home,2025-10-12 00:00:00,4:25 PM,NE,NO,,,Home,0.4003612281757977,,,,,,,140.0,-166.0,0.4003612281757977,3.0,3.0,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,0.14903267822137117,0.12,0.03333333333333333,0.289155381125531,0.0,0.0,0.0,0.0,0.0,-0.0,0.5324675324675325,-0.013210630429173482,Low
6,KC,DET,Home,2025-10-12 00:00:00,8:20 PM,DET,KC,,,Home,0.5829926410466066,,,,,,,-155.0,130.0,0.5829926410466066,-2.75,-2.75,,,0,0,0,1,,,,,,,6,False,True,False,False,False,,,,0.261231107497131,0.12,0.03333333333333333,0.39467307488665976,0.0,0.0,0.0,0.0,0.0,-0.0,0.7819063004846527,-0.01989136594380461,Low
6,ATL,BUF,Home,2025-10-13 00:00:00,7:15 PM,BUF,ATL,,,Home,0.3249687530045188,,,,,,,195.0,-238.0,0.3249687530045188,5.5,5.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,0.10885942231846212,0.12,0.03333333333333333,0.22832481853310116,0.0,0.0,0.0,0.0,0.0,-0.0,0.6636481241914618,-0.033867937118694305,Low
6,WSH,CHI,Home,2025-10-13 00:00:00,8:15 PM,CHI,WSH,,,Home,0.5,,,,,,,,,,,,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,0.21,0.12,0.03333333333333333,0.3633333333333333,0.0,0.0,0.0,0.0,0.0,-0.0,0.5,0.0,Low
7,CIN,PIT,Home,2025-10-16 00:00:00,8:15 PM,PIT,CIN,,,Home,0.5324675324675325,,,,,,,-125.0,105.0,0.5324675324675325,-1.5,-1.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,0.23039010408804136,0.12,0.03333333333333333,0.3598196530337194,0.0,0.0,0.0,0.0,0.0,-0.0,0.771505376344086,-0.02390378438765535,Low
7,JAX,LAR,Home,2025-10-19 00:00:00,9:30 AM,LAR,JAX,,,Home,0.3650102459016394,,,,,,,168.0,-185.0,0.3650102459016394,3.5,3.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,0.1293195102738484,0.12,0.03333333333333333,0.2546809503173224,0.0,0.0,0.0,0.0,0.0,-0.0,0.644729178800233,-0.027971893289859356,Low
7,CHI,NO,Home,2025-10-19 00:00:00,1:00 PM,NO,CHI,,,Home,0.7440690150970525,,,,,,,-345.0,275.0,0.7440690150970525,-7.5,-7.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,0.3411268854956774,0.12,0.03333333333333333,0.4962918695025956,0.0,0.0,0.0,0.0,0.0,-0.0,0.725752508361204,0.0018316506735848504,Medium
7,CLE,MIA,Home,2025-10-19 00:00:00,1:00 PM,MIA,CLE,,,Home,0.4675324675324675,,,,,,,105.0,-125.0,0.4675324675324675,1.5,1.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,0.18960989591195865,0.12,0.03333333333333333,0.3364497227517855,0.0,0.0,0.0,0.0,0.0,-0.0,0.5324675324675325,-0.006493506493506502,Low
7,KC,LV,Home,2025-10-19 00:00:00,1:00 PM,LV,KC,,,Home,0.690792883054068,,,,,,,-258.0,210.0,0.690792883054068,-6.0,-6.0,,,0,0,0,1,,,,,,,6,False,True,False,False,False,,,,0.31859184573242433,0.12,0.03333333333333333,0.4628138373226992,0.0,0.0,0.0,0.0,0.0,-0.0,0.7819063004846527,-0.009111341743058466,Medium
7,MIN,PHI,Home,2025-10-19 00:00:00,1:00 PM,PHI,MIN,,,Home,0.4003612281757977,,,,,,,140.0,-166.0,0.4003612281757977,3.0,3.0,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,0.14903267822137117,0.12,0.03333333333333333,0.26851580564724586,0.0,0.0,0.0,0.0,0.0,-0.0,0.7388632872503841,-0.03385020590745864,Low
7,NYJ,CAR,Home,2025-10-19 00:00:00,1:00 PM,CAR,NYJ,,,Home,0.5324675324675325,,,,,,,-125.0,105.0,0.5324675324675325,-1.5,-1.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,0.23039010408804136,0.12,0.03333333333333333,0.3806209843189216,0.0,0.0,0.0,0.0,0.0,-0.0,0.5634920634920635,-0.0031024531024530957,Low
7,TEN,NE,Home,2025-10-19 00:00:00,1:00 PM,NE,TEN,,,Home,0.4675324675324675,,,,,,,105.0,-125.0,0.4675324675324675,1.5,1.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,0.18960989591195865,0.12,0.03333333333333333,0.32877285255271277,0.0,0.0,0.0,0.0,0.0,-0.0,0.6092362344582594,-0.014170376692579185,Low
7,DEN,NYG,Home,2025-10-19 00:00:00,4:05 PM,NYG,DEN,,,Home,0.7477827050997783,,,,,,,-355.0,280.0,0.7477827050997783,-7.5,-7.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,0.34254438832741324,0.12,0.03333333333333333,0.4976687969418172,0.0,0.0,0.0,0.0,0.0,-0.0,0.729871952289072,0.001791075281070631,Medium
7,LAC,IND,Home,2025-10-19 00:00:00,4:05 PM,IND,LAC,,,Home,0.690792883054068,,,,,,,-258.0,210.0,0.690792883054068,-6.0,-6.0,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,0.31859184573242433,0.12,0.03333333333333333,0.47098825991573495,0.0,0.0,0.0,0.0,0.0,-0.0,0.7001620745542949,-0.0009369191500226859,Medium
7,ARI,GB,Home,2025-10-19 00:00:00,4:25 PM,GB,ARI,,,Home,0.4739134147382802,,,,,,,102.0,-122.0,0.4739134147382802,1.5,1.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,0.19359892091323275,0.12,0.03333333333333333,0.3253983405948999,0.0,0.0,0.0,0.0,0.0,-0.0,0.6892525512549417,-0.02153391365166615,Low
7,DAL,WSH,Home,2025-10-19 00:00:00,4:25 PM,WSH,DAL,,,Home,0.5,,,,,,,,,,,,,,0,0,0,1,,,,,,,6,False,True,False,False,False,,,,0.21,0.12,0.03333333333333333,0.3581892218616784,0.0,0.0,0.0,0.0,0.0,-0.0,0.551441114716549,-0.0051441114716549,Low
7,SF,ATL,Home,2025-10-19 00:00:00,8:20 PM,ATL,SF,,,Home,0.7095435684647302,,,,,,,-285.0,230.0,0.7095435684647302,-6.5,-6.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,0.32699281216460485,0.12,0.03333333333333333,0.47650223183443335,0.0,0.0,0.0,0.0,0.0,-0.0,0.7477827050997783,-0.003823913663504808,Medium
7,DET,TB,Home,2025-10-20 00:00:00,7:00 PM,TB,DET,,,Home,0.6369041816941223,,,,,,,-198.0,164.0,0.6369041816941223,-3.5,-3.5,,,0,0,0,1,,,,,,,6,False,True,False,False,False,,,,0.29170628064152454,0.12,0.03333333333333333,0.4315794945098615,0.0,0.0,0.0,0.0,0.0,-0.0,0.771505376344086,-0.013460119464996367,Low
7,SEA,HOU,Home,2025-10-20 00:00:00,10:00 PM,HOU,SEA,,,Home,0.5324675324675325,,,,,,,-125.0,105.0,0.5324675324675325,-1.5,-1.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,0.23039010408804136,0.12,0.03333333333333333,0.3747235354820106,0.0,0.0,0.0,0.0,0.0,-0.0,0.6224665518611737,-0.008999901939364119,Low
8,LAC,MIN,Home,2025-10-23 00:00:00,8:15 PM,MIN,LAC,,,Home,0.5829926410466066,,,,,,,-155.0,130.0,0.5829926410466066,-3.0,-3.0,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,0.261231107497131,0.12,0.03333333333333333,0.4028474974796955,0.0,0.0,0.0,0.0,0.0,-0.0,0.7001620745542949,-0.011716943350768828,Low
8,ATL,MIA,Home,2025-10-26 00:00:00,1:00 PM,MIA,ATL,,,Home,0.5324675324675325,,,,,,,-125.0,105.0,0.5324675324675325,-1.5,-1.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,0.23039010408804136,0.12,0.03333333333333333,0.37060537824898176,0.0,0.0,0.0,0.0,0.0,-0.0,0.6636481241914618,-0.013118059172392928,Low
8,CAR,BUF,Home,2025-10-26 00:00:00,1:00 PM,BUF,CAR,,,Home,0.2664576802507837,,,,,,,260.0,-325.0,0.2664576802507837,7.0,7.0,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,0.08299922774074427,0.12,0.03333333333333333,0.21036967057298397,0.0,0.0,0.0,0.0,0.0,-0.0,0.5260865852617197,-0.0259628905010936,Low
8,CIN,NYJ,Home,2025-10-26 00:00:00,1:00 PM,NYJ,CIN,,,Home,0.7477827050997783,,,,,,,-355.0,280.0,0.7477827050997783,-7.5,-7.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,0.34254438832741324,0.12,0.03333333333333333,0.4935054545363158,0.0,0.0,0.0,0.0,0.0,-0.0,0.771505376344086,-0.0023722671244307716,Medium
8,HOU,SF,Home,2025-10-26 00:00:00,1:00 PM,SF,HOU,,,Home,0.4675324675324675,,,,,,,105.0,-125.0,0.4675324675324675,1.5,1.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,0.18960989591195865,0.12,0.03333333333333333,0.32394895337897817,0.0,0.0,0.0,0.0,0.0,-0.0,0.6574752261956054,-0.01899427586631379,Low
8,NE,CLE,Home,2025-10-26 00:00:00,1:00 PM,CLE,NE,,,Home,0.6750312469954812,,,,,,,-238.0,195.0,0.6750312469954812,-5.5,-5.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,0.3111405776815379,0.12,0.03333333333333333,0.4720131585319991,0.0,0.0,0.0,0.0,0.0,-0.0,0.5996387718242023,0.00753924751712789,Medium
8,PHI,NYG,Home,2025-10-26 00:00:00,1:00 PM,NYG,PHI,,,Home,0.8081570996978852,,,,,,,-535.0,400.0,0.8081570996978852,-10.5,-10.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,0.36288121972168613,0.12,0.03333333333333333,0.5162145530550195,0.0,0.0,0.0,0.0,0.0,-0.0,0.8081570996978852,0.0,Medium
8,BAL,CHI,Home,2025-10-26 00:00:00,1:00 PM,CHI,BAL,,,Home,0.7335423197492164,,,,,,,-325.0,260.0,0.7335423197492164,-7.0,-7.0,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,0.33700077225925573,0.12,0.03333333333333333,0.48145483502943964,0.0,0.0,0.0,0.0,0.0,-0.0,0.8223350253807106,-0.008879270563149423,Medium
8,NO,TB,Home,2025-10-26 00:00:00,4:05 PM,TB,NO,,,Home,0.2231668437832093,,,,,,,330.0,-425.0,0.2231668437832093,9.5,9.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,0.06704373776883867,0.12,0.03333333333333333,0.18944700223373964,0.0,0.0,0.0,0.0,0.0,-0.0,0.5324675324675325,-0.030930068868432328,Low
8,IND,TEN,Home,2025-10-26 00:00:00,4:25 PM,TEN,IND,,,Home,0.6224665518611737,,,,,,,-185.0,154.0,0.6224665518611737,-3.5,-3.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,0.2838601766904791,0.12,0.03333333333333333,0.4468315066837578,0.0,0.0,0.0,0.0,0.0,-0.0,0.5260865852617197,0.009637996659945403,Low
8,DEN,DAL,Home,2025-10-26 00:00:00,4:25 PM,DAL,DEN,,,Home,0.6574752261956054,,,,,,,-218.0,180.0,0.6574752261956054,-4.5,-4.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,0.3024329979410192,0.12,0.03333333333333333,0.44852665866500585,0.0,0.0,0.0,0.0,0.0,-0.0,0.729871952289072,-0.007239672609346659,Low
8,PIT,GB,Home,2025-10-26 00:00:00,8:20 PM,GB,PIT,,,Home,0.4675324675324675,,,,,,,105.0,-125.0,0.4675324675324675,1.5,1.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,0.18960989591195865,0.12,0.03333333333333333,0.32744982081242135,0.0,0.0,0.0,0.0,0.0,-0.0,0.6224665518611737,-0.015493408432870621,Low
8,KC,WSH,Home,2025-10-27 00:00:00,8:15 PM,WSH,KC,,,Home,0.5,,,,,,,,,,,,,,0,0,0,1,,,,,,,6,False,True,False,False,False,,,,0.21,0.12,0.03333333333333333,0.335142703284868,0.0,0.0,0.0,0.0,0.0,-0.0,0.7819063004846527,-0.02819063004846527,Low
9,MIA,BAL,Home,2025-10-30 00:00:00,8:15 PM,BAL,MIA,,,Home,0.3194444444444444,,,,,,,200.0,-245.0,0.3194444444444444,5.5,5.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,0.10620780774631879,0.12,0.03333333333333333,0.22240629721868974,0.0,0.0,0.0,0.0,0.0,-0.0,0.690792883054068,-0.037134843860962365,Low
9,CIN,CHI,Home,2025-11-02 00:00:00,1:00 PM,CHI,CIN,,,Home,0.6037569709421778,,,,,,,-170.0,142.0,0.6037569709421778,-3.0,-3.0,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,0.27333449899266626,0.12,0.03333333333333333,0.4098929917858088,0.0,0.0,0.0,0.0,0.0,-0.0,0.771505376344086,-0.01677484054019082,Low
9,DET,MIN,Home,2025-11-02 00:00:00,1:00 PM,MIN,DET,,,Home,0.5553281914056352,,,,,,,-126.0,124.0,0.5553281914056352,-2.0,-2.0,,,0,0,0,1,,,,,,,6,False,True,False,False,False,,,,0.2445401379580077,0.12,0.03333333333333333,0.3762557527974959,0.0,0.0,0.0,0.0,0.0,-0.0,0.771505376344086,-0.021617718493845084,Low
9,GB,CAR,Home,2025-11-02 00:00:00,1:00 PM,CAR,GB,,,Home,0.7508125677139762,,,,,,,-360.0,285.0,0.7508125677139762,-7.5,-7.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,0.34368621008352573,0.12,0.03333333333333333,0.5025238049809218,0.0,0.0,0.0,0.0,0.0,-0.0,0.6957699520733487,0.005504261564062751,Medium
9,HOU,DEN,Home,2025-11-02 00:00:00,1:00 PM,DEN,HOU,,,Home,0.4782608695652174,,,,,,,100.0,-120.0,0.4782608695652174,1.5,1.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,0.19632373212403698,0.12,0.03333333333333333,0.3317356297943315,0.0,0.0,0.0,0.0,0.0,-0.0,0.6574752261956054,-0.0179214356630388,Low
9,NE,ATL,Home,2025-11-02 00:00:00,1:00 PM,ATL,NE,,,Home,0.5996387718242023,,,,,,,-166.0,140.0,0.5996387718242023,-3.0,-3.0,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,0.27096732177862887,0.12,0.03333333333333333,0.4243006551119622,0.0,0.0,0.0,0.0,0.0,-0.0,0.5996387718242023,0.0,Low
9,NYG,SF,Home,2025-11-02 00:00:00,1:00 PM,SF,NYG,,,Home,0.3690596562184025,,,,,,,160.0,-192.0,0.3690596562184025,3.5,3.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,0.13150417062685685,0.12,0.03333333333333333,0.26849671633527716,0.0,0.0,0.0,0.0,0.0,-0.0,0.5324675324675325,-0.016340787624913006,Low
9,TEN,LAC,Home,2025-11-02 00:00:00,1:00 PM,LAC,TEN,,,Home,0.3425247738043946,,,,,,,180.0,-218.0,0.3425247738043946,4.5,4.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,0.11756700205898084,0.12,0.03333333333333333,0.2442291893269277,0.0,0.0,0.0,0.0,0.0,-0.0,0.6092362344582594,-0.026671146065386477,Low
9,PIT,IND,Home,2025-11-02 00:00:00,1:00 PM,IND,PIT,,,Home,0.6224665518611737,,,,,,,-185.0,154.0,0.6224665518611737,-3.5,-3.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,0.2838601766904791,0.12,0.03333333333333333,0.4401031897939874,0.0,0.0,0.0,0.0,0.0,-0.0,0.593369754159424,0.0029096797701749777,Low
9,LV,JAX,Home,2025-11-02 00:00:00,4:05 PM,JAX,LV,,,Home,0.5324675324675325,,,,,,,-125.0,105.0,0.5324675324675325,-1.5,-1.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,0.23039010408804136,0.12,0.03333333333333333,0.3747235354820106,0.0,0.0,0.0,0.0,0.0,-0.0,0.6224665518611737,-0.008999901939364119,Low
9,LAR,NO,Home,2025-11-02 00:00:00,4:05 PM,NO,LAR,,,Home,0.7819063004846527,,,,,,,-440.0,340.0,0.7819063004846527,-9.5,-9.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,0.3546535235778286,0.12,0.03333333333333333,0.5186743622600791,0.0,0.0,0.0,0.0,0.0,-0.0,0.6750312469954812,0.010687505348917149,Medium
9,BUF,KC,Home,2025-11-02 00:00:00,4:25 PM,KC,BUF,,,Home,0.5720596355604638,,,,,,,-148.0,124.0,0.5720596355604638,-2.5,-2.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,0.2547033517215635,0.12,0.03333333333333333,0.3886524381592998,0.0,0.0,0.0,0.0,0.0,-0.0,0.7659021045164341,-0.019384246895597035,Low
9,WSH,SEA,Home,2025-11-02 00:00:00,8:20 PM,SEA,WSH,,,Home,0.5,,,,,,,,,,,,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,0.21,0.12,0.03333333333333333,0.3633333333333333,0.0,0.0,0.0,0.0,0.0,-0.0,0.5,0.0,Low
9,DAL,ARI,Home,2025-11-03 00:00:00,8:15 PM,ARI,DAL,,,Home,0.5324675324675325,,,,,,,-125.0,105.0,0.5324675324675325,-1.5,-1.5,,,0,0,0,1,,,,,,,6,False,True,False,False,False,,,,0.23039010408804136,0.12,0.03333333333333333,0.38182607919647304,0.0,0.0,0.0,0.0,0.0,-0.0,0.551441114716549,-0.0018973582249016464,Low
10,DEN,LV,Home,2025-11-06 00:00:00,8:15 PM,LV,DEN,,,Home,0.6164383561643836,,,,,,,-180.0,150.0,0.6164383561643836,-3.5,-3.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,0.2805112741033274,0.12,0.03333333333333333,0.42250124782419185,0.0,0.0,0.0,0.0,0.0,-0.0,0.729871952289072,-0.01134335961246884,Low
10,IND,ATL,Home,2025-11-09 00:00:00,9:30 AM,ATL,IND,,,Home,0.4831460674157303,,,,,,,100.0,-115.0,0.4831460674157303,1.5,1.5,,,0,0,0,0,,,,,,,6,False,True,False,False,False,,,,0.19939106149893784,0.12,0.03333333333333333,0.3484303430476722,0.0,0.0,0.0,0.0,0.0,-0.0,0.5260865852617197,-0.004294051784598941,Low
