week,date,time,team,opponent,home_or_away,holiday_flag,rest_days,reserved,is_locked_out,expected_avail,preferred,must_use,save_for_later,notes_future,notes,spot_quality,projected_win_prob,team_tot_dvoa,opp_tot_dvoa,dvoa_gap,spot_value,spot_value_score,moneyline,spread,implied_wp,power_rating,opp_power_rating,power_gap,injury_adjustment,rest_diff,travel_miles,rating_gap,future_scarcity_bonus
11,2025-11-13 00:00:00,8:15 PM,NE,NYJ,Home,,4,False,False,True,False,False,False,,,,0.5260865852617197,,,,Low,,-122.0,-1.5,0.5260865852617197,,,,,,,,
11,2025-11-16 00:00:00,9:30 AM,MIA,WSH,Home,,6,False,False,True,False,False,False,,,,,,,,Low,,,,,,,,,,,,
11,2025-11-16 00:00:00,1:00 PM,ATL,CAR,Home,,7,False,False,True,False,False,False,,,,0.5996387718242023,,,,Low,,-166.0,-3.0,0.5996387718242023,,,,,,,,
11,2025-11-16 00:00:00,1:00 PM,BUF,TB,Home,,7,False,False,True,False,False,False,,,,0.6750312469954812,,,,Low,,-238.0,-5.5,0.6750312469954812,,,,,,,,
11,2025-11-16 00:00:00,1:00 PM,JAX,LAC,Home,,7,False,False,True,False,False,False,,,,0.4675324675324675,,,,Low,,105.0,1.5,0.4675324675324675,,,,,,,,
11,2025-11-16 00:00:00,1:00 PM,MIN,CHI,Home,,7,False,False,True,False,False,False,,,,0.5634920634920635,,,,Low,,-142.0,-2.5,0.5634920634920635,,,,,,,,
11,2025-11-16 00:00:00,1:00 PM,NYG,GB,Home,,7,False,False,True,False,False,False,,,,0.355270821199767,,,,Low,,170.0,4.5,0.355270821199767,,,,,,,,
11,2025-11-16 00:00:00,1:00 PM,TEN,HOU,Home,,14,False,False,True,False,False,False,,,,0.4066302458405761,,,,Low,,136.0,3.0,0.4066302458405761,,,,,,,,
11,2025-11-16 00:00:00,1:00 PM,PIT,CIN,Home,,6,False,False,True,False,False,False,,,,0.4675324675324675,,,,Low,,105.0,1.5,0.4675324675324675,,,,,,,,
11,2025-11-16 00:00:00,4:05 PM,ARI,SF,Home,,7,False,False,True,False,False,False,,,,0.4675324675324675,,,,Low,,105.0,1.5,0.4675324675324675,,,,,,,,
11,2025-11-16 00:00:00,4:05 PM,LAR,SEA,Home,,6,False,False,True,False,False,False,,,,0.5324675324675325,,,,Low,,-125.0,-1.5,0.5324675324675325,,,,,,,,
11,2025-11-16 00:00:00,4:25 PM,CLE,BAL,Home,,7,False,False,True,False,False,False,,,,0.24,,,,Low,,300.0,8.5,0.24,,,,,,,,
11,2025-11-16 00:00:00,4:25 PM,DEN,KC,Home,,9,False,False,True,False,False,False,,,,0.3425247738043946,,,,Low,,180.0,4.5,0.3425247738043946,,,,,,,,
11,2025-11-16 00:00:00,8:20 PM,PHI,DET,Home,,6,False,False,True,False,False,False,,,,0.6309403437815976,,,,Low,,-192.0,-3.5,0.6309403437815976,,,,,,,,
11,2025-11-17 00:00:00,8:15 PM,LV,DAL,Home,,11,False,False,True,False,False,False,,,,0.4675324675324675,,,,Low,,105.0,1.5,0.4675324675324675,,,,,,,,
12,2025-11-20 00:00:00,8:15 PM,HOU,BUF,Home,,4,False,False,True,False,False,False,,,,0.3775334481388264,,,,Low,,154.0,3.5,0.3775334481388264,,,,,,,,
12,2025-11-23 00:00:00,1:00 PM,CHI,PIT,Home,,7,False,False,True,False,False,False,,,,0.551441114716549,,,,Low,,-135.0,-2.5,0.551441114716549,,,,,,,,
12,2025-11-23 00:00:00,1:00 PM,CIN,NE,Home,,7,False,False,True,False,False,False,,,,0.6636481241914618,,,,Low,,-225.0,-4.5,0.6636481241914618,,,,,,,,
12,2025-11-23 00:00:00,1:00 PM,DET,NYG,Home,,6,False,False,True,False,False,False,,,,0.771505376344086,,,,Low,,-410.0,-8.5,0.771505376344086,,,,,,,,
12,2025-11-23 00:00:00,1:00 PM,GB,MIN,Home,,7,False,False,True,False,False,False,,,,0.5324675324675325,,,,Low,,-125.0,-1.5,0.5324675324675325,,,,,,,,
12,2025-11-23 00:00:00,1:00 PM,KC,IND,Home,,6,False,False,True,False,False,False,,,,0.7819063004846527,,,,Low,,-440.0,-9.5,0.7819063004846527,,,,,,,,
12,2025-11-23 00:00:00,1:00 PM,TEN,SEA,Home,,7,False,False,True,False,False,False,,,,0.4675324675324675,,,,Low,,105.0,1.5,0.4675324675324675,,,,,,,,
12,2025-11-23 00:00:00,1:00 PM,BAL,NYJ,Home,,6,False,False,True,False,False,False,,,,0.8223350253807106,,,,Low,,-600.0,-11.5,0.8223350253807106,,,,,,,,
12,2025-11-23 00:00:00,4:05 PM,ARI,JAX,Home,,7,False,False,True,False,False,False,,,,0.593369754159424,,,,Low,,-162.0,-3.0,0.593369754159424,,,,,,,,
12,2025-11-23 00:00:00,4:05 PM,LV,CLE,Home,,5,False,False,True,False,False,False,,,,0.6224665518611737,,,,Low,,-185.0,-3.5,0.6224665518611737,,,,,,,,
12,2025-11-23 00:00:00,4:25 PM,DAL,PHI,Home,,5,False,False,True,False,False,False,,,,0.3425247738043946,,,,Low,,180.0,4.5,0.3425247738043946,,,,,,,,
12,2025-11-23 00:00:00,4:25 PM,NO,ATL,Home,,14,False,False,True,False,False,False,,,,0.3363518758085381,,,,Low,,185.0,4.5,0.3363518758085381,,,,,,,,
12,2025-11-23 00:00:00,8:20 PM,LAR,TB,Home,,7,False,False,True,False,False,False,,,,0.5720596355604638,,,,Low,,-148.0,-2.5,0.5720596355604638,,,,,,,,
12,2025-11-24 00:00:00,8:15 PM,SF,CAR,Home,,8,False,False,True,False,False,False,,,,0.725752508361204,,,,Low,,-310.0,-7.0,0.725752508361204,,,,,,,,
13,2025-11-27 00:00:00,1:00 PM,DET,GB,Home,Thanksgiving,4,False,False,True,False,False,False,,,,0.5829926410466066,,,,Low,,-155.0,-2.5,0.5829926410466066,,,,,,,,
13,2025-11-27 00:00:00,4:30 PM,DAL,KC,Home,Thanksgiving,4,False,False,True,False,False,False,,,,0.3194444444444444,,,,Low,,200.0,5.5,0.3194444444444444,,,,,,,,
13,2025-11-27 00:00:00,8:20 PM,BAL,CIN,Home,Thanksgiving,4,False,False,True,False,False,False,,,,0.551441114716549,,,,Low,,-135.0,-2.5,0.551441114716549,,,,,,,,
13,2025-11-28 00:00:00,3:00 PM,PHI,CHI,Home,Thanksgiving,4,False,False,True,False,False,False,,,,0.7335423197492164,,,,Low,,-325.0,-7.0,0.7335423197492164,,,,,,,,
13,2025-11-30 00:00:00,1:00 PM,CAR,LAR,Home,,5,False,False,True,False,False,False,,,,0.3775334481388264,,,,Low,,154.0,3.5,0.3775334481388264,,,,,,,,
13,2025-11-30 00:00:00,1:00 PM,CLE,SF,Home,,6,False,False,True,False,False,False,,,,0.3092071169459319,,,,Low,,210.0,6.0,0.3092071169459319,,,,,,,,
13,2025-11-30 00:00:00,1:00 PM,IND,HOU,Home,,7,False,False,True,False,False,False,,,,0.3425247738043946,,,,Low,,180.0,4.5,0.3425247738043946,,,,,,,,
13,2025-11-30 00:00:00,1:00 PM,MIA,NO,Home,,14,False,False,True,False,False,False,,,,0.690792883054068,,,,Low,,-258.0,-6.0,0.690792883054068,,,,,,,,
13,2025-11-30 00:00:00,1:00 PM,NYJ,ATL,Home,,7,False,False,True,False,False,False,,,,0.4675324675324675,,,,Low,,105.0,1.5,0.4675324675324675,,,,,,,,
13,2025-11-30 00:00:00,1:00 PM,TEN,JAX,Home,,7,False,False,True,False,False,False,,,,0.355270821199767,,,,Low,,170.0,4.5,0.355270821199767,,,,,,,,
13,2025-11-30 00:00:00,1:00 PM,TB,ARI,Home,,6,False,False,True,False,False,False,,,,0.6224665518611737,,,,Low,,-185.0,-3.5,0.6224665518611737,,,,,,,,
13,2025-11-30 00:00:00,4:05 PM,SEA,MIN,Home,,7,False,False,True,False,False,False,,,,0.5260865852617197,,,,Low,,-122.0,-1.5,0.5260865852617197,,,,,,,,
13,2025-11-30 00:00:00,4:25 PM,PIT,BUF,Home,,7,False,False,True,False,False,False,,,,0.3425247738043946,,,,Low,,180.0,4.5,0.3425247738043946,,,,,,,,
13,2025-11-30 00:00:00,4:25 PM,LAC,LV,Home,,14,False,False,True,False,False,False,,,,0.7001620745542949,,,,Low,,-270.0,-6.5,0.7001620745542949,,,,,,,,
13,2025-11-30 00:00:00,8:20 PM,WSH,DEN,Home,,14,False,False,True,False,False,False,,,,,,,,Low,,,,,,,,,,,,
13,2025-12-01 00:00:00,8:15 PM,NE,NYG,Home,,8,False,False,True,False,False,False,,,,0.5996387718242023,,,,Low,,-166.0,-3.0,0.5996387718242023,,,,,,,,
14,2025-12-04 00:00:00,8:15 PM,DET,DAL,Home,,7,False,False,True,False,False,False,,,,0.6957699520733487,,,,Low,,-265.0,-6.0,0.6957699520733487,,,,,,,,
14,2025-12-07 00:00:00,1:00 PM,ATL,SEA,Home,,7,False,False,True,False,False,False,,,,0.5324675324675325,,,,Low,,-125.0,-1.5,0.5324675324675325,,,,,,,,
14,2025-12-07 00:00:00,1:00 PM,CLE,TEN,Home,,7,False,False,True,False,False,False,,,,0.5324675324675325,,,,Low,,-125.0,-1.5,0.5324675324675325,,,,,,,,
14,2025-12-07 00:00:00,1:00 PM,GB,CHI,Home,,10,False,False,True,False,False,False,,,,0.5324675324675325,,,,Low,,-125.0,-1.5,0.5324675324675325,,,,,,,,
14,2025-12-07 00:00:00,1:00 PM,JAX,IND,Home,,7,False,False,True,False,False,False,,,,0.4739134147382802,,,,Low,,102.0,1.5,0.4739134147382802,,,,,,,,
14,2025-12-07 00:00:00,1:00 PM,MIN,WSH,Home,,6,False,False,True,False,False,False,,,,,,,,Low,,,,,,,,,,,,
14,2025-12-07 00:00:00,1:00 PM,NYJ,MIA,Home,,7,False,False,True,False,False,False,,,,0.4675324675324675,,,,Low,,105.0,1.5,0.4675324675324675,,,,,,,,
14,2025-12-07 00:00:00,1:00 PM,BAL,PIT,Home,,9,False,False,True,False,False,False,,,,0.644729178800233,,,,Low,,-205.0,-4.5,0.644729178800233,,,,,,,,
14,2025-12-07 00:00:00,1:00 PM,TB,NO,Home,,7,False,False,True,False,False,False,,,,0.7768331562167907,,,,Low,,-425.0,-9.5,0.7768331562167907,,,,,,,,
14,2025-12-07 00:00:00,4:05 PM,LV,DEN,Home,,6,False,False,True,False,False,False,,,,0.3835616438356164,,,,Low,,150.0,3.5,0.3835616438356164,,,,,,,,
14,2025-12-07 00:00:00,4:25 PM,BUF,CIN,Home,,7,False,False,True,False,False,False,,,,0.6750312469954812,,,,Low,,-238.0,-5.5,0.6750312469954812,,,,,,,,
14,2025-12-07 00:00:00,4:25 PM,ARI,LAR,Home,,7,False,False,True,False,False,False,,,,0.3363518758085381,,,,Low,,185.0,4.5,0.3363518758085381,,,,,,,,
14,2025-12-07 00:00:00,8:20 PM,KC,HOU,Home,,10,False,False,True,False,False,False,,,,0.705033164260632,,,,Low,,-278.0,-6.5,0.705033164260632,,,,,,,,
14,2025-12-08 00:00:00,8:15 PM,LAC,PHI,Home,,8,False,False,True,False,False,False,,,,0.448558885283451,,,,Low,,114.0,2.5,0.448558885283451,,,,,,,,
15,2025-12-11 00:00:00,8:15 PM,TB,ATL,Home,,4,False,False,True,False,False,False,,,,0.6750312469954812,,,,Low,,-238.0,-5.5,0.6750312469954812,,,,,,,,
15,2025-12-14 00:00:00,1:00 PM,CHI,CLE,Home,,7,False,False,True,False,False,False,,,,0.725752508361204,,,,Low,,-310.0,-7.0,0.725752508361204,,,,,,,,
15,2025-12-14 00:00:00,1:00 PM,CIN,BAL,Home,,6,False,False,True,False,False,False,,,,0.448558885283451,,,,Low,,114.0,2.5,0.448558885283451,,,,,,,,
15,2025-12-14 00:00:00,1:00 PM,HOU,ARI,Home,,6,False,False,True,False,False,False,,,,0.551441114716549,,,,Low,,-135.0,-2.5,0.551441114716549,,,,,,,,
15,2025-12-14 00:00:00,1:00 PM,JAX,NYJ,Home,,7,False,False,True,False,False,False,,,,0.644729178800233,,,,Low,,-205.0,-4.5,0.644729178800233,,,,,,,,
15,2025-12-14 00:00:00,1:00 PM,KC,LAC,Home,,6,False,False,True,False,False,False,,,,0.6574752261956054,,,,Low,,-218.0,-4.5,0.6574752261956054,,,,,,,,
15,2025-12-14 00:00:00,1:00 PM,NE,BUF,Home,,12,False,False,True,False,False,False,,,,0.3425247738043946,,,,Low,,180.0,4.5,0.3425247738043946,,,,,,,,
15,2025-12-14 00:00:00,1:00 PM,NYG,WSH,Home,,12,False,False,True,False,False,False,,,,,,,,Low,,,,,,,,,,,,
15,2025-12-14 00:00:00,1:00 PM,PHI,LV,Home,,5,False,False,True,False,False,False,,,,0.8081570996978852,,,,Low,,-535.0,-10.5,0.8081570996978852,,,,,,,,
15,2025-12-14 00:00:00,4:25 PM,DEN,GB,Home,,7,False,False,True,False,False,False,,,,0.5324675324675325,,,,Low,,-125.0,-1.5,0.5324675324675325,,,,,,,,
15,2025-12-14 00:00:00,4:25 PM,NO,CAR,Home,,7,False,False,True,False,False,False,,,,0.4739134147382802,,,,Low,,102.0,1.5,0.4739134147382802,,,,,,,,
15,2025-12-14 00:00:00,4:25 PM,LAR,DET,Home,,7,False,False,True,False,False,False,,,,0.4739134147382802,,,,Low,,102.0,1.5,0.4739134147382802,,,,,,,,
15,2025-12-14 00:00:00,4:25 PM,SEA,IND,Home,,7,False,False,True,False,False,False,,,,0.6224665518611737,,,,Low,,-185.0,-3.5,0.6224665518611737,,,,,,,,
15,2025-12-14 00:00:00,4:25 PM,SF,TEN,Home,,14,False,False,True,False,False,False,,,,0.7477827050997783,,,,Low,,-355.0,-7.5,0.7477827050997783,,,,,,,,
15,2025-12-14 00:00:00,8:20 PM,DAL,MIN,Home,,10,False,False,True,False,False,False,,,,0.4739134147382802,,,,Low,,102.0,1.5,0.4739134147382802,,,,,,,,
15,2025-12-15 00:00:00,8:15 PM,PIT,MIA,Home,,8,False,False,True,False,False,False,,,,0.593369754159424,,,,Low,,-162.0,-3.0,0.593369754159424,,,,,,,,
16,2025-12-18 00:00:00,8:15 PM,SEA,LAR,Home,,4,False,False,True,False,False,False,,,,0.4675324675324675,,,,Low,,105.0,1.5,0.4675324675324675,,,,,,,,
16,2025-12-20 00:00:00,1:00 PM,CHI,GB,Home,,6,False,False,True,False,False,False,,,,0.4675324675324675,,,,Low,,105.0,1.5,0.4675324675324675,,,,,,,,
16,2025-12-20 00:00:00,1:00 PM,WSH,PHI,Home,,6,False,False,True,False,False,False,,,,,,,,Low,,,,,,,,,,,,
16,2025-12-21 00:00:00,1:00 PM,CAR,TB,Home,,6,False,False,True,False,False,False,,,,0.2664576802507837,,,,Low,,260.0,7.0,0.2664576802507837,,,,,,,,
16,2025-12-21 00:00:00,1:00 PM,CLE,BUF,Home,,7,False,False,True,False,False,False,,,,0.2340978954835658,,,,Low,,310.0,8.5,0.2340978954835658,,,,,,,,
16,2025-12-21 00:00:00,1:00 PM,DAL,LAC,Home,,6,False,False,True,False,False,False,,,,0.4739134147382802,,,,Low,,102.0,1.5,0.4739134147382802,,,,,,,,
16,2025-12-21 00:00:00,1:00 PM,NO,NYJ,Home,,6,False,False,True,False,False,False,,,,0.5324675324675325,,,,Low,,-125.0,-1.5,0.5324675324675325,,,,,,,,
16,2025-12-21 00:00:00,1:00 PM,NYG,MIN,Home,,7,False,False,True,False,False,False,,,,0.448558885283451,,,,Low,,114.0,2.5,0.448558885283451,,,,,,,,
16,2025-12-21 00:00:00,1:00 PM,TEN,KC,Home,,6,False,False,True,False,False,False,,,,0.2742474916387959,,,,Low,,250.0,7.0,0.2742474916387959,,,,,,,,
16,2025-12-21 00:00:00,1:00 PM,BAL,NE,Home,,7,False,False,True,False,False,False,,,,0.7659021045164341,,,,Low,,-395.0,-8.5,0.7659021045164341,,,,,,,,
16,2025-12-21 00:00:00,4:05 PM,ARI,ATL,Home,,7,False,False,True,False,False,False,,,,0.6224665518611737,,,,Low,,-185.0,-3.5,0.6224665518611737,,,,,,,,
16,2025-12-21 00:00:00,4:05 PM,DEN,JAX,Home,,6,False,False,True,False,False,False,,,,0.6750312469954812,,,,Low,,-238.0,-5.5,0.6750312469954812,,,,,,,,
16,2025-12-21 00:00:00,4:25 PM,DET,PIT,Home,,7,False,False,True,False,False,False,,,,0.690792883054068,,,,Low,,-258.0,-6.0,0.690792883054068,,,,,,,,
16,2025-12-21 00:00:00,4:25 PM,HOU,LV,Home,,7,False,False,True,False,False,False,,,,0.6574752261956054,,,,Low,,-218.0,-4.5,0.6574752261956054,,,,,,,,
16,2025-12-21 00:00:00,8:20 PM,MIA,CIN,Home,,6,False,False,True,False,False,False,,,,0.4739134147382802,,,,Low,,102.0,1.5,0.4739134147382802,,,,,,,,
16,2025-12-22 00:00:00,8:15 PM,IND,SF,Home,,8,False,False,True,False,False,False,,,,0.4003612281757977,,,,Low,,140.0,3.0,0.4003612281757977,,,,,,,,
17,2025-12-25 00:00:00,1:00 PM,WSH,DAL,Home,Christmas,5,False,False,True,False,False,False,,,,,,,,Low,,,,,,,,,,,,
17,2025-12-25 00:00:00,4:30 PM,MIN,DET,Home,Christmas,4,False,False,True,False,False,False,,,,0.4446718085943649,,,,Low,,124.0,2.0,0.4446718085943649,,,,,,,,
17,2025-12-25 00:00:00,8:15 PM,KC,DEN,Home,Christmas,4,False,False,True,False,False,False,,,,0.6574752261956054,,,,Low,,-218.0,-4.5,0.6574752261956054,,,,,,,,
17,2025-12-28 00:00:00,1:00 PM,CAR,SEA,Home,,7,False,False,True,False,False,False,,,,0.4675324675324675,,,,Low,,105.0,1.5,0.4675324675324675,,,,,,,,
17,2025-12-28 00:00:00,1:00 PM,CIN,ARI,Home,,6,False,False,True,False,False,False,,,,0.6224665518611737,,,,Low,,-185.0,-3.5,0.6224665518611737,,,,,,,,
17,2025-12-28 00:00:00,1:00 PM,CLE,PIT,Home,,7,False,False,True,False,False,False,,,,0.448558885283451,,,,Low,,114.0,2.5,0.448558885283451,,,,,,,,
17,2025-12-28 00:00:00,1:00 PM,IND,JAX,Home,,5,False,False,True,False,False,False,,,,0.5260865852617197,,,,Low,,-122.0,-1.5,0.5260865852617197,,,,,,,,
17,2025-12-28 00:00:00,1:00 PM,GB,BAL,Home,,8,False,False,True,False,False,False,,,,0.4675324675324675,,,,Low,,105.0,1.5,0.4675324675324675,,,,,,,,
17,2025-12-28 00:00:00,1:00 PM,MIA,TB,Home,,6,False,False,True,False,False,False,,,,0.4739134147382802,,,,Low,,102.0,1.5,0.4739134147382802,,,,,,,,
17,2025-12-28 00:00:00,1:00 PM,NYJ,NE,Home,,7,False,False,True,False,False,False,,,,0.4739134147382802,,,,Low,,102.0,1.5,0.4739134147382802,,,,,,,,
17,2025-12-28 00:00:00,1:00 PM,TEN,NO,Home,,7,False,False,True,False,False,False,,,,0.6092362344582594,,,,Low,,-175.0,-3.5,0.6092362344582594,,,,,,,,
17,2025-12-28 00:00:00,1:00 PM,LV,NYG,Home,,6,False,False,True,False,False,False,,,,0.551441114716549,,,,Low,,-135.0,-2.5,0.551441114716549,,,,,,,,
17,2025-12-28 00:00:00,1:00 PM,LAC,HOU,Home,,7,False,False,True,False,False,False,,,,0.6224665518611737,,,,Low,,-185.0,-3.5,0.6224665518611737,,,,,,,,
17,2025-12-28 00:00:00,4:25 PM,BUF,PHI,Home,,7,False,False,True,False,False,False,,,,0.5260865852617197,,,,Low,,-122.0,-1.5,0.5260865852617197,,,,,,,,
17,2025-12-28 00:00:00,8:20 PM,SF,CHI,Home,,6,False,False,True,False,False,False,,,,0.6309403437815976,,,,Low,,-192.0,-3.5,0.6309403437815976,,,,,,,,
17,2025-12-29 00:00:00,8:15 PM,ATL,LAR,Home,,8,False,False,True,False,False,False,,,,0.4003612281757977,,,,Low,,140.0,3.0,0.4003612281757977,,,,,,,,
18,2026-01-04 00:00:00,1:00 PM,ATL,NO,Home,,5,False,False,True,False,False,False,,,,0.6636481241914618,,,,Low,,-225.0,-4.5,0.6636481241914618,,,,,,,,
18,2026-01-04 00:00:00,1:00 PM,BUF,NYJ,Home,,6,False,False,True,False,False,False,,,,0.7659021045164341,,,,Low,,-395.0,-9.5,0.7659021045164341,,,,,,,,
18,2026-01-04 00:00:00,1:00 PM,CHI,DET,Home,,6,False,False,True,False,False,False,,,,0.4675324675324675,,,,Low,,105.0,1.5,0.4675324675324675,,,,,,,,
18,2026-01-04 00:00:00,1:00 PM,CIN,CLE,Home,,7,False,False,True,False,False,False,,,,0.771505376344086,,,,Low,,-410.0,-8.5,0.771505376344086,,,,,,,,
18,2026-01-04 00:00:00,1:00 PM,DEN,LAC,Home,,9,False,False,True,False,False,False,,,,0.551441114716549,,,,Low,,-135.0,-2.5,0.551441114716549,,,,,,,,
18,2026-01-04 00:00:00,1:00 PM,HOU,IND,Home,,7,False,False,True,False,False,False,,,,0.6574752261956054,,,,Low,,-218.0,-4.5,0.6574752261956054,,,,,,,,
18,2026-01-04 00:00:00,1:00 PM,JAX,TEN,Home,,7,False,False,True,False,False,False,,,,0.644729178800233,,,,Low,,-205.0,-4.5,0.644729178800233,,,,,,,,
18,2026-01-04 00:00:00,1:00 PM,MIN,GB,Home,,9,False,False,True,False,False,False,,,,0.4675324675324675,,,,Low,,105.0,1.5,0.4675324675324675,,,,,,,,
18,2026-01-04 00:00:00,1:00 PM,NE,MIA,Home,,7,False,False,True,False,False,False,,,,0.551441114716549,,,,Low,,-135.0,-2.5,0.551441114716549,,,,,,,,
18,2026-01-04 00:00:00,1:00 PM,NYG,DAL,Home,,7,False,False,True,False,False,False,,,,0.4675324675324675,,,,Low,,105.0,1.5,0.4675324675324675,,,,,,,,
18,2026-01-04 00:00:00,1:00 PM,PHI,WSH,Home,,6,False,False,True,False,False,False,,,,,,,,Low,,,,,,,,,,,,
18,2026-01-04 00:00:00,1:00 PM,PIT,BAL,Home,,7,False,False,True,False,False,False,,,,0.355270821199767,,,,Low,,170.0,4.5,0.355270821199767,,,,,,,,
18,2026-01-04 00:00:00,1:00 PM,LV,KC,Home,,7,False,False,True,False,False,False,,,,0.3092071169459319,,,,Low,,210.0,6.0,0.3092071169459319,,,,,,,,
18,2026-01-04 00:00:00,1:00 PM,LAR,ARI,Home,,5,False,False,True,False,False,False,,,,0.6636481241914618,,,,Low,,-225.0,-4.5,0.6636481241914618,,,,,,,,
18,2026-01-04 00:00:00,1:00 PM,SF,SEA,Home,,6,False,False,True,False,False,False,,,,0.644729178800233,,,,Low,,-205.0,-4.5,0.644729178800233,,,,,,,,
18,2026-01-04 00:00:00,1:00 PM,TB,CAR,Home,,7,False,False,True,False,False,False,,,,0.7335423197492164,,,,Low,,-325.0,-7.0,0.7335423197492164,,,,,,,,
1,2025-09-04 00:00:00,8:20 PM,DAL,PHI,Away,,7,False,False,True,False,False,False,,,,,,,,Low,,,,,,,,,,,,
1,2025-09-05 00:00:00,8:00 PM,KC,LAC,Away,,7,False,False,True,False,False,False,,,,,,,,Low,,,,,,,,,,,,
1,2025-09-07 00:00:00,1:00 PM,TB,ATL,Away,,7,False,False,True,False,False,False,,,,,,,,Low,,,,,,,,,,,,
1,2025-09-07 00:00:00,1:00 PM,CIN,CLE,Away,,7,False,False,True,False,False,False,,,,,,,,Low,,,,,,,,,,,,
1,2025-09-07 00:00:00,1:00 PM,MIA,IND,Away,,7,False,False,True,False,False,False,,,,0.4910905203136137,,,,Low,,-104.0,1.5,0.4910905203136137,,,,,,,,
1,2025-09-07 00:00:00,1:00 PM,CAR,JAX,Away,,7,False,False,True,False,False,False,,,,0.4136572554169402,,,,Low,,135.0,2.5,0.4136572554169402,,,,,,,,
1,2025-09-07 00:00:00,1:00 PM,ARI,NO,Away,,7,False,False,True,False,False,False,,,,0.6892525512549417,,,,Low,,-238.0,-5.5,0.6892525512549417,,,,,,,,
1,2025-09-07 00:00:00,1:00 PM,LV,NE,Away,,7,False,False,True,False,False,False,,,,0.4053105253079722,,,,Low,,142.0,3.0,0.4053105253079722,,,,,,,,
1,2025-09-07 00:00:00,1:00 PM,PIT,NYJ,Away,,7,False,False,True,False,False,False,,,,0.5868319338931095,,,,Low,,-148.0,-3.0,0.5868319338931095,,,,,,,,
1,2025-09-07 00:00:00,1:00 PM,NYG,WSH,Away,,7,False,False,True,False,False,False,,,,,,,,Low,,,,,,,,,,,,
1,2025-09-07 00:00:00,4:05 PM,TEN,DEN,Away,,7,False,False,True,False,False,False,,,,0.2360248447204969,,,,Low,,310.0,7.5,0.2360248447204969,,,,,,,,
1,2025-09-07 00:00:00,4:05 PM,SF,SEA,Away,,7,False,False,True,False,False,False,,,,,,,,Low,,,,,,,,,,,,
1,2025-09-07 00:00:00,4:25 PM,DET,GB,Away,,7,False,False,True,False,False,False,,,,,,,,Low,,,,,,,,,,,,
1,2025-09-07 00:00:00,4:25 PM,HOU,LAR,Away,,7,False,False,True,False,False,False,,,,0.4425113464447806,,,,Low,,120.0,2.5,0.4425113464447806,,,,,,,,
1,2025-09-07 00:00:00,8:20 PM,BAL,BUF,Away,,7,False,False,True,False,False,False,,,,0.4759806081974437,,,,Low,,105.0,1.5,0.4759806081974437,,,,,,,,
1,2025-09-08 00:00:00,8:15 PM,MIN,CHI,Away,,7,False,False,True,False,False,False,,,,,,,,Low,,,,,,,,,,,,
2,2025-09-11 00:00:00,8:15 PM,WSH,GB,Away,,4,False,False,True,False,False,False,,,,,,,,Low,,,,,,,,,,,,
2,2025-09-14 00:00:00,1:00 PM,JAX,CIN,Away,,7,False,False,True,False,False,False,,,,0.3249687530045188,,,,Low,,195.0,5.5,0.3249687530045188,,,,,,,,
2,2025-09-14 00:00:00,1:00 PM,NYG,DAL,Away,,7,False,False,True,False,False,False,,,,,,,,Low,,,,,,,,,,,,
2,2025-09-14 00:00:00,1:00 PM,CHI,DET,Away,,5,False,False,True,False,False,False,,,,,,,,Low,,,,,,,,,,,,
2,2025-09-14 00:00:00,1:00 PM,NE,MIA,Away,,7,False,False,True,False,False,False,,,,,,,,Low,,,,,,,,,,,,
2,2025-09-14 00:00:00,1:00 PM,SF,NO,Away,,6,False,False,True,False,False,False,,,,0.7335423197492164,,,,Low,,-325.0,-7.0,0.7335423197492164,,,,,,,,
2,2025-09-14 00:00:00,1:00 PM,BUF,NYJ,Away,,6,False,False,True,False,False,False,,,,,,,,Low,,,,,,,,,,,,
2,2025-09-14 00:00:00,1:00 PM,LAR,TEN,Away,,6,False,False,True,False,False,False,,,,0.6750312469954812,,,,Low,,-238.0,-5.5,0.6750312469954812,,,,,,,,
2,2025-09-14 00:00:00,1:00 PM,SEA,PIT,Away,,6,False,False,True,False,False,False,,,,0.448558885283451,,,,Low,,114.0,2.5,0.448558885283451,,,,,,,,
2,2025-09-14 00:00:00,1:00 PM,CLE,BAL,Away,,7,False,False,True,False,False,False,,,,,,,,Low,,,,,,,,,,,,
2,2025-09-14 00:00:00,4:05 PM,DEN,IND,Away,,7,False,False,True,False,False,False,,,,0.6224665518611737,,,,Low,,-185.0,-3.5,0.6224665518611737,,,,,,,,
2,2025-09-14 00:00:00,4:05 PM,CAR,ARI,Away,,7,False,False,True,False,False,False,,,,0.3425247738043946,,,,Low,,180.0,4.5,0.3425247738043946,,,,,,,,
2,2025-09-14 00:00:00,4:25 PM,PHI,KC,Away,,9,False,False,True,False,False,False,,,,0.4843968327899395,,,,Low,,105.0,1.5,0.4843968327899395,,,,,,,,
2,2025-09-14 00:00:00,8:20 PM,ATL,MIN,Away,,7,False,False,True,False,False,False,,,,0.3363518758085381,,,,Low,,185.0,4.5,0.3363518758085381,,,,,,,,
2,2025-09-15 00:00:00,7:00 PM,TB,HOU,Away,,8,False,False,True,False,False,False,,,,0.4572564612326044,,,,Low,,110.0,1.5,0.4572564612326044,,,,,,,,
