week,date,time,team,opponent,home_or_away,holiday_flag,rest_days,reserved,is_locked_out,expected_avail,preferred,must_use,save_for_later,notes_future,notes,spot_quality,projected_win_prob,team_tot_dvoa,opp_tot_dvoa,dvoa_gap,spot_value,spot_value_score,moneyline,spread,implied_wp,power_rating,opp_power_rating,power_gap,injury_adjustment,rest_diff,travel_miles,rating_gap,future_scarcity_bonus
8,2025-10-26 00:00:00,1:00 PM,NYG,PHI,Away,,6,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
8,2025-10-26 00:00:00,1:00 PM,CHI,BAL,Away,,7,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
8,2025-10-26 00:00:00,4:05 PM,TB,NO,Away,,5,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
8,2025-10-26 00:00:00,4:25 PM,TEN,IND,Away,,7,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
8,2025-10-26 00:00:00,4:25 PM,DAL,DEN,Away,,7,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
8,2025-10-26 00:00:00,8:20 PM,GB,PIT,Away,,7,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
8,2025-10-27 00:00:00,8:15 PM,WSH,KC,Away,,8,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
9,2025-10-30 00:00:00,8:15 PM,BAL,MIA,Away,,4,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
9,2025-11-02 00:00:00,1:00 PM,CHI,CIN,Away,,7,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
9,2025-11-02 00:00:00,1:00 PM,MIN,DET,Away,,9,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
9,2025-11-02 00:00:00,1:00 PM,CAR,GB,Away,,7,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
9,2025-11-02 00:00:00,1:00 PM,DEN,HOU,Away,,6,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
9,2025-11-02 00:00:00,1:00 PM,ATL,NE,Away,,7,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
9,2025-11-02 00:00:00,1:00 PM,SF,NYG,Away,,7,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
9,2025-11-02 00:00:00,1:00 PM,LAC,TEN,Away,,9,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
9,2025-11-02 00:00:00,1:00 PM,IND,PIT,Away,,6,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
9,2025-11-02 00:00:00,4:05 PM,JAX,LV,Away,,14,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
9,2025-11-02 00:00:00,4:05 PM,NO,LAR,Away,,7,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
9,2025-11-02 00:00:00,4:25 PM,KC,BUF,Away,,5,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
9,2025-11-02 00:00:00,8:20 PM,SEA,WSH,Away,,12,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
9,2025-11-03 00:00:00,8:15 PM,ARI,DAL,Away,,14,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
10,2025-11-06 00:00:00,8:15 PM,LV,DEN,Away,,4,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
10,2025-11-09 00:00:00,9:30 AM,ATL,IND,Away,,6,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
10,2025-11-09 00:00:00,1:00 PM,NO,CAR,Away,,6,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
10,2025-11-09 00:00:00,1:00 PM,NYG,CHI,Away,,7,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
10,2025-11-09 00:00:00,1:00 PM,JAX,HOU,Away,,6,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
10,2025-11-09 00:00:00,1:00 PM,BUF,MIA,Away,,6,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
10,2025-11-09 00:00:00,1:00 PM,BAL,MIN,Away,,9,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
10,2025-11-09 00:00:00,1:00 PM,CLE,NYJ,Away,,14,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
10,2025-11-09 00:00:00,1:00 PM,NE,TB,Away,,7,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
10,2025-11-09 00:00:00,4:05 PM,ARI,SEA,Away,,5,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
10,2025-11-09 00:00:00,4:25 PM,LAR,SF,Away,,7,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
10,2025-11-09 00:00:00,4:25 PM,DET,WSH,Away,,7,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
10,2025-11-09 00:00:00,8:20 PM,PIT,LAC,Away,,7,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
10,2025-11-10 00:00:00,8:15 PM,PHI,GB,Away,,14,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
11,2025-11-13 00:00:00,8:15 PM,NYJ,NE,Away,,4,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
11,2025-11-16 00:00:00,9:30 AM,WSH,MIA,Away,,6,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
11,2025-11-16 00:00:00,1:00 PM,CAR,ATL,Away,,7,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
11,2025-11-16 00:00:00,1:00 PM,TB,BUF,Away,,7,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
11,2025-11-16 00:00:00,1:00 PM,LAC,JAX,Away,,6,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
11,2025-11-16 00:00:00,1:00 PM,CHI,MIN,Away,,7,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
11,2025-11-16 00:00:00,1:00 PM,GB,NYG,Away,,5,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
11,2025-11-16 00:00:00,1:00 PM,HOU,TEN,Away,,7,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
11,2025-11-16 00:00:00,1:00 PM,CIN,PIT,Away,,14,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
11,2025-11-16 00:00:00,4:05 PM,SF,ARI,Away,,6,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
11,2025-11-16 00:00:00,4:05 PM,SEA,LAR,Away,,7,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
11,2025-11-16 00:00:00,4:25 PM,BAL,CLE,Away,,7,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
11,2025-11-16 00:00:00,4:25 PM,KC,DEN,Away,,14,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
11,2025-11-16 00:00:00,8:20 PM,DET,PHI,Away,,7,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
11,2025-11-17 00:00:00,8:15 PM,DAL,LV,Away,,14,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
12,2025-11-20 00:00:00,8:15 PM,BUF,HOU,Away,,4,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
12,2025-11-23 00:00:00,1:00 PM,PIT,CHI,Away,,7,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
12,2025-11-23 00:00:00,1:00 PM,NE,CIN,Away,,9,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
12,2025-11-23 00:00:00,1:00 PM,NYG,DET,Away,,7,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
12,2025-11-23 00:00:00,1:00 PM,MIN,GB,Away,,7,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
12,2025-11-23 00:00:00,1:00 PM,IND,KC,Away,,14,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
12,2025-11-23 00:00:00,1:00 PM,SEA,TEN,Away,,6,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
12,2025-11-23 00:00:00,1:00 PM,NYJ,BAL,Away,,9,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
12,2025-11-23 00:00:00,4:05 PM,JAX,ARI,Away,,7,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
12,2025-11-23 00:00:00,4:05 PM,CLE,LV,Away,,6,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
12,2025-11-23 00:00:00,4:25 PM,PHI,DAL,Away,,6,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
12,2025-11-23 00:00:00,4:25 PM,ATL,NO,Away,,7,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
12,2025-11-23 00:00:00,8:20 PM,TB,LAR,Away,,7,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
12,2025-11-24 00:00:00,8:15 PM,CAR,SF,Away,,8,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
13,2025-11-27 00:00:00,1:00 PM,GB,DET,Away,Thanksgiving,4,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
13,2025-11-27 00:00:00,4:30 PM,KC,DAL,Away,Thanksgiving,4,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
13,2025-11-27 00:00:00,8:20 PM,CIN,BAL,Away,Thanksgiving,4,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
13,2025-11-28 00:00:00,3:00 PM,CHI,PHI,Away,Thanksgiving,5,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
13,2025-11-30 00:00:00,1:00 PM,LAR,CAR,Away,Thanksgiving,6,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
13,2025-11-30 00:00:00,1:00 PM,SF,CLE,Away,Thanksgiving,5,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
13,2025-11-30 00:00:00,1:00 PM,HOU,IND,Away,Thanksgiving,9,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
13,2025-11-30 00:00:00,1:00 PM,NO,MIA,Away,Thanksgiving,6,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
13,2025-11-30 00:00:00,1:00 PM,ATL,NYJ,Away,Thanksgiving,6,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
13,2025-11-30 00:00:00,1:00 PM,JAX,TEN,Away,Thanksgiving,6,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
13,2025-11-30 00:00:00,1:00 PM,ARI,TB,Away,Thanksgiving,6,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
13,2025-11-30 00:00:00,4:05 PM,MIN,SEA,Away,Thanksgiving,7,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
13,2025-11-30 00:00:00,4:25 PM,BUF,PIT,Away,Thanksgiving,9,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
13,2025-11-30 00:00:00,4:25 PM,LV,LAC,Away,Thanksgiving,7,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
13,2025-11-30 00:00:00,8:20 PM,DEN,WSH,Away,Thanksgiving,14,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
13,2025-12-01 00:00:00,8:15 PM,NYG,NE,Away,,8,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
14,2025-12-04 00:00:00,8:15 PM,DAL,DET,Away,,7,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
14,2025-12-07 00:00:00,1:00 PM,SEA,ATL,Away,,6,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
14,2025-12-07 00:00:00,1:00 PM,TEN,CLE,Away,,7,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
14,2025-12-07 00:00:00,1:00 PM,CHI,GB,Away,,8,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
14,2025-12-07 00:00:00,1:00 PM,IND,JAX,Away,,7,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
14,2025-12-07 00:00:00,1:00 PM,WSH,MIN,Away,,6,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
14,2025-12-07 00:00:00,1:00 PM,MIA,NYJ,Away,,7,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
14,2025-12-07 00:00:00,1:00 PM,PIT,BAL,Away,,6,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
14,2025-12-07 00:00:00,1:00 PM,NO,TB,Away,,7,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
14,2025-12-07 00:00:00,4:05 PM,DEN,LV,Away,,6,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
14,2025-12-07 00:00:00,4:25 PM,CIN,BUF,Away,,9,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
14,2025-12-07 00:00:00,4:25 PM,LAR,ARI,Away,,7,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
14,2025-12-07 00:00:00,8:20 PM,HOU,KC,Away,,7,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
14,2025-12-08 00:00:00,8:15 PM,PHI,LAC,Away,,10,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
15,2025-12-11 00:00:00,8:15 PM,ATL,TB,Away,,4,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
15,2025-12-14 00:00:00,1:00 PM,CLE,CHI,Away,,7,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
15,2025-12-14 00:00:00,1:00 PM,BAL,CIN,Away,,7,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
15,2025-12-14 00:00:00,1:00 PM,ARI,HOU,Away,,6,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
15,2025-12-14 00:00:00,1:00 PM,NYJ,JAX,Away,,7,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
15,2025-12-14 00:00:00,1:00 PM,LAC,KC,Away,,5,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
15,2025-12-14 00:00:00,1:00 PM,BUF,NE,Away,,6,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
15,2025-12-14 00:00:00,1:00 PM,WSH,NYG,Away,,7,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
15,2025-12-14 00:00:00,1:00 PM,LV,PHI,Away,,6,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
15,2025-12-14 00:00:00,4:25 PM,GB,DEN,Away,,7,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
15,2025-12-14 00:00:00,4:25 PM,CAR,NO,Away,,14,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
15,2025-12-14 00:00:00,4:25 PM,DET,LAR,Away,,9,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
15,2025-12-14 00:00:00,4:25 PM,IND,SEA,Away,,7,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
15,2025-12-14 00:00:00,4:25 PM,TEN,SF,Away,,7,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
15,2025-12-14 00:00:00,8:20 PM,MIN,DAL,Away,,7,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
15,2025-12-15 00:00:00,8:15 PM,MIA,PIT,Away,,8,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
16,2025-12-18 00:00:00,8:15 PM,LAR,SEA,Away,,4,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
16,2025-12-20 00:00:00,1:00 PM,GB,CHI,Away,,5,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
16,2025-12-20 00:00:00,1:00 PM,PHI,WSH,Away,,6,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
16,2025-12-21 00:00:00,1:00 PM,TB,CAR,Away,,9,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
16,2025-12-21 00:00:00,1:00 PM,BUF,CLE,Away,,7,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
16,2025-12-21 00:00:00,1:00 PM,LAC,DAL,Away,,7,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
16,2025-12-21 00:00:00,1:00 PM,NYJ,NO,Away,,7,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
16,2025-12-21 00:00:00,1:00 PM,MIN,NYG,Away,,6,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
16,2025-12-21 00:00:00,1:00 PM,KC,TEN,Away,,7,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
16,2025-12-21 00:00:00,1:00 PM,NE,BAL,Away,,7,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
16,2025-12-21 00:00:00,4:05 PM,ATL,ARI,Away,,9,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
16,2025-12-21 00:00:00,4:05 PM,JAX,DEN,Away,,7,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
16,2025-12-21 00:00:00,4:25 PM,PIT,DET,Away,,5,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
16,2025-12-21 00:00:00,4:25 PM,LV,HOU,Away,,7,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
16,2025-12-21 00:00:00,8:20 PM,CIN,MIA,Away,,7,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
16,2025-12-22 00:00:00,8:15 PM,SF,IND,Away,,8,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
17,2025-12-25 00:00:00,1:00 PM,DAL,WSH,Away,Christmas,4,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
17,2025-12-25 00:00:00,4:30 PM,DET,MIN,Away,Christmas,4,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
17,2025-12-25 00:00:00,8:15 PM,DEN,KC,Away,Christmas,4,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
17,2025-12-28 00:00:00,1:00 PM,SEA,CAR,Away,,9,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
17,2025-12-28 00:00:00,1:00 PM,ARI,CIN,Away,,6,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
17,2025-12-28 00:00:00,1:00 PM,PIT,CLE,Away,,6,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
17,2025-12-28 00:00:00,1:00 PM,JAX,IND,Away,,6,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
17,2025-12-28 00:00:00,1:00 PM,BAL,GB,Away,,7,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
17,2025-12-28 00:00:00,1:00 PM,TB,MIA,Away,,7,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
17,2025-12-28 00:00:00,1:00 PM,NE,NYJ,Away,,7,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
17,2025-12-28 00:00:00,1:00 PM,NO,TEN,Away,,7,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
17,2025-12-28 00:00:00,1:00 PM,NYG,LV,Away,,7,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
17,2025-12-28 00:00:00,1:00 PM,HOU,LAC,Away,,6,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
17,2025-12-28 00:00:00,4:25 PM,PHI,BUF,Away,,8,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
17,2025-12-28 00:00:00,8:20 PM,CHI,SF,Away,,8,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
17,2025-12-29 00:00:00,8:15 PM,LAR,ATL,Away,,11,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
18,2026-01-04 00:00:00,1:00 PM,NO,ATL,Away,,7,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
18,2026-01-04 00:00:00,1:00 PM,NYJ,BUF,Away,,7,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
18,2026-01-04 00:00:00,1:00 PM,DET,CHI,Away,,9,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
18,2026-01-04 00:00:00,1:00 PM,CLE,CIN,Away,,7,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
18,2026-01-04 00:00:00,1:00 PM,LAC,DEN,Away,,7,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
18,2026-01-04 00:00:00,1:00 PM,IND,HOU,Away,,7,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
18,2026-01-04 00:00:00,1:00 PM,TEN,JAX,Away,,7,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
18,2026-01-04 00:00:00,1:00 PM,GB,MIN,Away,,7,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
18,2026-01-04 00:00:00,1:00 PM,MIA,NE,Away,,7,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
18,2026-01-04 00:00:00,1:00 PM,DAL,NYG,Away,,10,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
18,2026-01-04 00:00:00,1:00 PM,WSH,PHI,Away,,10,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
18,2026-01-04 00:00:00,1:00 PM,BAL,PIT,Away,,7,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
18,2026-01-04 00:00:00,1:00 PM,KC,LV,Away,,9,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
18,2026-01-04 00:00:00,1:00 PM,ARI,LAR,Away,,7,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
18,2026-01-04 00:00:00,1:00 PM,SEA,SF,Away,,7,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
18,2026-01-04 00:00:00,1:00 PM,CAR,TB,Away,,7,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,,
